social_id,site,checkedby,ruling,ruling_time,ruling_val
222731444370407426,twitter,politifact,False,1342131720,-2.0
ksfbVFqPV0c,youtube,politifact,False,1392419880,-2.0
_u8kp2Nlk10,youtube,politifact,False,1390402800,-2.0
1OZ41UUZ1BA,youtube,politifact,Pants on Fire!,1341586325,-2.0
XbB_002qEhc,youtube,politifact,Pants on Fire!,1393271585,-2.0
gNh2vVrlLdw,youtube,politifact,False,1342357200,-2.0
25WH26PizmI,youtube,politifact,False,1207540800,-2.0
v6GBdyws5YU,youtube,politifact,False,1205899200,-2.0
a9IJUkYUbvI,youtube,politifact,False,1189569600,-2.0
P_w9pquznG4,youtube,politifact,False,1189569600,-2.0
Xm6zze1pWyM,youtube,politifact,Pants on Fire!,1194411600,-2.0
eLquRK7sNs0,youtube,politifact,False,1199595600,-2.0
80Kxwg91tJ4,youtube,politifact,False,1200027600,-2.0
vtc32azDyFE,youtube,politifact,False,1200632400,-2.0
429712218238640131,twitter,politifact,Pants on Fire!,1391634305,-2.0
435784545149808640,twitter,politifact,Pants on Fire!,1393370940,-2.0
ka1N00Cv-ls,youtube,politifact,False,1202792400,-2.0
l5lJrMvqahA,youtube,politifact,Pants on Fire!,1203656400,-2.0
3gwqEneBKUs,youtube,politifact,False,1204693200,-2.0
jjXyqcx-mYY,youtube,politifact,False,1204693200,-2.0
VFknKVjuyNk,youtube,politifact,False,1204693200,-2.0
cN10_6pyshQ,youtube,politifact,False,1205726400,-2.0
e7UdwhaLCRI,youtube,politifact,False,1202792400,-2.0
588483684572565,facebook,politifact,Pants on Fire!,1393370940,-2.0
436127579926319104,twitter,politifact,Pants on Fire!,1393370940,-2.0
0BzItCPk5j4,youtube,politifact,Pants on Fire!,1406909285,-2.0
l6gbv0dO1G0,youtube,politifact,False,1219809600,-2.0
I8iatxuU3OU,youtube,politifact,Pants on Fire!,1219809600,-2.0
U9rZkJfKoEU,youtube,politifact,False,1220414400,-2.0
OJgWMI0hch8,youtube,politifact,Pants on Fire!,1340728441,-2.0
8L3VWmm_dH0,youtube,politifact,False,1407253383,-2.0
491519931297828864,twitter,politifact,Pants on Fire!,1407264123,-2.0
w613nayrYwo,youtube,politifact,Pants on Fire!,1221019200,-2.0
Om2gNE48gDI,youtube,politifact,Pants on Fire!,1221019200,-2.0
9jYTwpcbYkk,youtube,politifact,False,1426219260,-2.0
496837224324136961,twitter,politifact,False,1407357780,-2.0
eTyUcKRXFjQ,youtube,politifact,False,1340537400,-2.0
rXdF-cR66V8,youtube,politifact,False,1342806421,-2.0
Ry9LnAazwMg,youtube,politifact,Pants on Fire!,1221796800,-2.0
wcdzUdVVifc,youtube,politifact,Pants on Fire!,1340299983,-2.0
U-2ayFo3BXs,youtube,politifact,False,1222228800,-2.0
GfMz_5ZRVts,youtube,politifact,False,1340283600,-2.0
D97WBTUC1zU,youtube,politifact,False,1425877200,-2.0
xWyGBzbkVfw,youtube,politifact,False,1381345082,-2.0
TVx3AEyHq7g,youtube,politifact,False,1219809600,-2.0
GlennBeck:::::10153167563023188,facebook,politifact,False,1426858740,-2.0
583604314486087680,twitter,politifact,False,1428356702,-2.0
7o84PE871BE,youtube,politifact,False,1216094400,-2.0
hzr3pdXqZ98,youtube,politifact,False,1216267200,-2.0
0crvi_Q2fiY,youtube,politifact,False,1427898241,-2.0
EiTpS4MK3D8,youtube,politifact,False,1216612800,-2.0
WK4F7TEIUjM,youtube,politifact,False,1341136800,-2.0
VFrWV0DgNjg,youtube,politifact,False,1389607200,-2.0
-rwhzmaWHwU,youtube,politifact,False,1342357200,-2.0
lKSafpwiEXQ,youtube,politifact,Pants on Fire!,1407038400,-2.0
UEo-yQ_JY6Q,youtube,politifact,False,1393581600,-2.0
495966639670984706,twitter,politifact,False,1407175680,-2.0
9-HfSY6LEqY,youtube,politifact,False,1217390400,-2.0
akjXqfvLu28,youtube,politifact,False,1218168000,-2.0
ENh5T3g5w4o,youtube,politifact,Pants on Fire!,1219464000,-2.0
ALaSQCzFDwQ,youtube,politifact,Pants on Fire!,1427205124,-2.0
QhH2q6h7_Ow,youtube,politifact,False,1219809600,-2.0
bVIaqCjvLpU,youtube,politifact,Pants on Fire!,1270594264,-2.0
hlBo4Fc52G8,youtube,politifact,False,1381501023,-2.0
bpyOSLZw8qo,youtube,politifact,Pants on Fire!,1270594264,-2.0
VLFbsvL1SyI,youtube,politifact,False,1282336684,-2.0
m4FXZJmJCDc,youtube,politifact,False,1373637302,-2.0
nr-r3pdHr6s,youtube,politifact,False,1414611181,-2.0
354420212960985090,twitter,politifact,False,1373487304,-2.0
1x9rM2yFNCw,youtube,politifact,False,1373468700,-2.0
351516628208459776,twitter,politifact,Pants on Fire!,1373405405,-2.0
wh0MzWhCNQg,youtube,politifact,False,1373637302,-2.0
351492067622526977,twitter,politifact,Pants on Fire!,1373405405,-2.0
YTbbIinH8Is,youtube,politifact,Pants on Fire!,1283981580,-2.0
L8J1v64mMII,youtube,politifact,False,1284037323,-2.0
7IWdW5nD1-0,youtube,politifact,False,1372845600,-2.0
vwiSKuveAaQ,youtube,politifact,False,1414400400,-2.0
-YhzHwM_9Uc,youtube,politifact,Pants on Fire!,1284123600,-2.0
VP2JlOkjMNQ,youtube,politifact,Pants on Fire!,1283881500,-2.0
YgrlSkZJ6e8,youtube,politifact,False,1282174503,-2.0
eWd1LCLTGMk,youtube,politifact,False,1281866400,-2.0
89qYpeedTfU,youtube,politifact,False,1281557705,-2.0
mG_BuSFaODE,youtube,politifact,False,1414762200,-2.0
iVk_9V9EPsU,youtube,politifact,Pants on Fire!,1336995000,-2.0
ylJkmMR8Fek,youtube,politifact,Pants on Fire!,1270594264,-2.0
165dmHZga1I,youtube,politifact,Pants on Fire!,1375206185,-2.0
cbMIfMa4KHo,youtube,politifact,Pants on Fire!,1280443083,-2.0
lGsEa_v1lB4,youtube,politifact,False,1336730400,-2.0
IKR-_eK0Y4A,youtube,politifact,Pants on Fire!,1280443083,-2.0
_-7SKWGKKOg,youtube,politifact,Pants on Fire!,1280443083,-2.0
q6iO-9xeFYM,youtube,politifact,Pants on Fire!,1280443083,-2.0
4zBswQgVa34,youtube,politifact,Pants on Fire!,1280443083,-2.0
2dT0QthPKdY,youtube,politifact,False,1280495880,-2.0
8lMwwSe9390,youtube,politifact,False,1336654800,-2.0
MwhKuunp8D8,youtube,politifact,Pants on Fire!,1281046743,-2.0
5kcVTNw6Gg8,youtube,politifact,False,1373637302,-2.0
t9EPz5uSUT0,youtube,politifact,Pants on Fire!,1372455421,-2.0
lJpNSJSab04,youtube,politifact,False,1284409080,-2.0
Y1qG6m9SnWI,youtube,politifact,False,1284409080,-2.0
_QOmQtyAe28,youtube,politifact,False,1284409080,-2.0
tb-zZM9-vB0,youtube,politifact,False,1284746101,-2.0
txOtGdNoYzQ,youtube,politifact,False,1336125600,-2.0
nht5RGtjcaY,youtube,politifact,False,1285108200,-2.0
1LUXJurfhPE,youtube,politifact,Pants on Fire!,1371565325,-2.0
5s3SlULntc4,youtube,politifact,False,1414079463,-2.0
340581116320817152,twitter,politifact,Pants on Fire!,1370990400,-2.0
Fir4F0uvEp8,youtube,politifact,False,1406152200,-2.0
iNtLALGNTOk,youtube,politifact,False,1370444343,-2.0
460440473572634625,twitter,politifact,Pants on Fire!,1398717484,-2.0
460630816196804608,twitter,politifact,Pants on Fire!,1398717484,-2.0
521716370329702400,twitter,politifact,False,1413491342,-2.0
MPkH8E5MIjA,youtube,politifact,Pants on Fire!,1366394822,-2.0
ZjSQN_GoOxc,youtube,politifact,False,1371739264,-2.0
579636002094762,facebook,politifact,False,1375826822,-2.0
822678127784769,facebook,politifact,False,1414079463,-2.0
XMcZPAZNHLM,youtube,politifact,False,1336276860,-2.0
YzsIsBLJCCg,youtube,politifact,False,1284469200,-2.0
347439086275018752,twitter,politifact,False,1372096683,-2.0
aVXD5JQO920,youtube,politifact,False,1372064400,-2.0
Tr4UMIR6L8o,youtube,politifact,False,1371829261,-2.0
xNFg3HBEGmU,youtube,politifact,False,1371829261,-2.0
457201177487499264,twitter,politifact,False,1398110703,-2.0
_kBrQ_Q7Q2c,youtube,politifact,False,1398195480,-2.0
408181689281891,facebook,politifact,False,1398195480,-2.0
xRhPBT68iyY,youtube,politifact,False,1371829261,-2.0
aP_rfKVFgAY,youtube,politifact,Pants on Fire!,1398377762,-2.0
459693879617265665,twitter,politifact,Pants on Fire!,1398440462,-2.0
gLvdS1mC9fs,youtube,politifact,False,1284588720,-2.0
8_NRAjC5XOs,youtube,politifact,False,1371829261,-2.0
499718454778142722,twitter,politifact,Pants on Fire!,1408037765,-2.0
GDJQZi1jh3k,youtube,politifact,False,1284588720,-2.0
459713594809417730,twitter,politifact,Pants on Fire!,1398440462,-2.0
g1LNGd7uANk,youtube,politifact,Pants on Fire!,1336557600,-2.0
ZJ_SA7f9uNs,youtube,politifact,False,1414086843,-2.0
FUxj9Fun-Ko,youtube,politifact,False,1397230385,-2.0
_BGdY6TNaDU,youtube,politifact,False,1336760764,-2.0
wp68QI_9r1s,youtube,politifact,False,1416521700,-2.0
B9ohsvJHkbY,youtube,politifact,False,1272577441,-2.0
lqT8RJs8frM,youtube,politifact,False,1337900400,-2.0
RvTlOErkCcs,youtube,politifact,False,1379926800,-2.0
twYDjRVhopE,youtube,politifact,False,1407729600,-2.0
fKgCrDuJ7NU,youtube,politifact,Pants on Fire!,1418842800,-2.0
AHO1a1kvZGo,youtube,politifact,False,1418832122,-2.0
kZRTfrtFZYU,youtube,politifact,False,1337900400,-2.0
KmDflUJ6OzE,youtube,politifact,Pants on Fire!,1379443740,-2.0
t4w1pGcmH_Y,youtube,politifact,False,1274284444,-2.0
O1nYokFXZD4,youtube,politifact,False,1274285041,-2.0
acPmJrthybQ,youtube,politifact,False,1274387165,-2.0
e-gYoXyTbo4,youtube,politifact,False,1343770440,-2.0
qEIZQEkF51A,youtube,politifact,False,1406192400,-2.0
SUReUFozifg,youtube,politifact,False,1378223100,-2.0
faYcuihRYW8,youtube,politifact,False,1378223100,-2.0
lJKlc77K5dg,youtube,politifact,False,1275065164,-2.0
F3opch_q4M0,youtube,politifact,Pants on Fire!,1275688441,-2.0
ThePatriotReview:::::336040856586496,facebook,politifact,Pants on Fire!,1415718720,-2.0
UVu5NQIkY-4,youtube,politifact,Pants on Fire!,1337289063,-2.0
KPPzVyncnLw,youtube,politifact,False,1380272400,-2.0
Fp9XimysFfc,youtube,politifact,False,1396548000,-2.0
383603053728759808,twitter,politifact,False,1380319261,-2.0
cwik2d6LXEo,youtube,politifact,Pants on Fire!,1270675683,-2.0
387228229053845504,twitter,politifact,False,1381186083,-2.0
387281927427727360,twitter,politifact,False,1381186083,-2.0
386377657924874241,twitter,politifact,False,1381186083,-2.0
618148071599619,facebook,politifact,False,1396278000,-2.0
386365601058275328,twitter,politifact,False,1381186083,-2.0
386594277410996224,twitter,politifact,False,1381181883,-2.0
386947875663384576,twitter,politifact,False,1381181883,-2.0
Z40dsic-Pb8,youtube,politifact,False,1271003344,-2.0
15561382074,twitter,politifact,False,1275862745,-2.0
387195246573924352,twitter,politifact,False,1381181883,-2.0
387006348744871936,twitter,politifact,False,1381181883,-2.0
386501078889791488,twitter,politifact,False,1381181883,-2.0
370184033060307,facebook,politifact,Pants on Fire!,1380830463,-2.0
P7sy13ypTY0,youtube,politifact,False,1271802902,-2.0
PO9f2eIJOn8,youtube,politifact,Pants on Fire!,1272321724,-2.0
0uxajOx1ZqY,youtube,politifact,False,1396548000,-2.0
CAIRNational:::::10151711879197695,facebook,politifact,Pants on Fire!,1380830463,-2.0
TlgNWIm4Q2s,youtube,politifact,False,1396548000,-2.0
EghXA-AOGDk,youtube,politifact,Pants on Fire!,1419350405,-2.0
cXjLxdcYFb4,youtube,politifact,Pants on Fire!,1275939542,-2.0
Y_OQdJ3O2Ug,youtube,politifact,Pants on Fire!,1327316400,-2.0
sarah-palin:::::113851103434,facebook,politifact,Pants on Fire!,1415718720,-2.0
fqEHyOQlri4,youtube,politifact,False,1415141460,-2.0
jqocOfzDIsw,youtube,politifact,False,1278237600,-2.0
HoVS8YuMlhM,youtube,politifact,False,1278237600,-2.0
Qvp4jEMwK7w,youtube,politifact,Pants on Fire!,1397226661,-2.0
10202631456526704,facebook,politifact,Pants on Fire!,1397157600,-2.0
srvBxOltV0Q,youtube,politifact,False,1337259600,-2.0
Ea0-Sx8iEus,youtube,politifact,False,1397070184,-2.0
q5O9NS_CaFg,youtube,politifact,False,1415141460,-2.0
g7TAAw3oQvg,youtube,politifact,False,1415215320,-2.0
10152129665629480,facebook,politifact,False,1397058362,-2.0
U64Hi5qWIUg,youtube,politifact,False,1415141460,-2.0
gMWphSqLRmE,youtube,politifact,False,1337024582,-2.0
496741679974854657,twitter,politifact,False,1407859442,-2.0
M2FxTiBtOx8,youtube,politifact,False,1376517543,-2.0
fJWUPvaNOt4,youtube,politifact,Pants on Fire!,1337096761,-2.0
mikehuckabee:::::10151608960017869,facebook,politifact,Pants on Fire!,1377783000,-2.0
EHrEqIUYZ54,youtube,politifact,Pants on Fire!,1376906460,-2.0
6iQ7ZDUutU4,youtube,politifact,Pants on Fire!,1276873323,-2.0
K-0Sh02xuRw,youtube,politifact,False,1276855200,-2.0
cytbeD0DhXE,youtube,politifact,Pants on Fire!,1397226661,-2.0
2B751mhY-QE,youtube,politifact,Pants on Fire!,1276807620,-2.0
PsTUKf87OSw,youtube,politifact,Pants on Fire!,1377101401,-2.0
sQjYpRHyHXQ,youtube,politifact,False,1415141460,-2.0
gt_d9WKMKZc,youtube,politifact,Mostly False,1344454623,-1.0
Hs2LGKdDPf4,youtube,politifact,Mostly False,1344535141,-1.0
871569914502533120,twitter,snopes,MOSTLY FALSE,1496671923,-1.0
theonewhoshallnotbenamedd:::::10207052726635938,facebook,snopes,MOSTLY FALSE,1496261343,-1.0
theonewhoshallnotbenamedd:::::10207071322740829,facebook,snopes,MOSTLY FALSE,1496261343,-1.0
826339955953774592,twitter,snopes,MOSTLY FALSE,1497101044,-1.0
8R-qVqF4q4E,youtube,politifact,Mostly False,1344166200,-1.0
843137525728378886,twitter,snopes,MOSTLY FALSE,1496671923,-1.0
867359112211943424,twitter,snopes,MOSTLY FALSE,1495711142,-1.0
864998445244743684,twitter,snopes,MOSTLY FALSE,1497645962,-1.0
gtJrT5iwwtM,youtube,snopes,MOSTLY FALSE,1495729680,-1.0
10155253592696420,facebook,snopes,MOSTLY FALSE,1497282121,-1.0
AdjWj6VEjCc,youtube,politifact,Mostly False,1342114025,-1.0
10207125370131980,facebook,snopes,MOSTLY FALSE,1496261343,-1.0
kendrafrautnick:::::10156204329108154,facebook,snopes,MOSTLY FALSE,1497282121,-1.0
hr5TzVssVvM,youtube,politifact,Mostly False,1342448225,-1.0
eXosXjikUOQ,youtube,politifact,Mostly False,1342432800,-1.0
uMo5pykT4uw,youtube,politifact,Mostly False,1342627080,-1.0
NkGSoZj5zwo,youtube,politifact,Mostly False,1343400185,-1.0
CpwQwx5blkE,youtube,politifact,Mostly False,1343751904,-1.0
mikehuckabee:::::10150922468297869,facebook,politifact,Mostly False,1343675164,-1.0
871377154830946304,twitter,snopes,MOSTLY FALSE,1496671923,-1.0
l9ytFCLiQ4s,youtube,politifact,Mostly False,1345577405,-1.0
871725780535062528,twitter,snopes,MOSTLY FALSE,1496671923,-1.0
_PuH0ynsRHM,youtube,politifact,Mostly False,1345640400,-1.0
867113675777245188,twitter,snopes,MOSTLY FALSE,1495729680,-1.0
repjamesfrank:::::1280122418752155,facebook,snopes,MOSTLY FALSE,1496178063,-1.0
8TTfCE1QfYg,youtube,politifact,Mostly False,1345197600,-1.0
T4LFYBPuEoE,youtube,politifact,Mostly False,1343826000,-1.0
GRH0zuqxhKE,youtube,snopes,MOSTLY FALSE,1496066344,-1.0
qyZ3OXZs2cw,youtube,politifact,Mostly False,1345662782,-1.0
872032196248391680,twitter,snopes,MOSTLY FALSE,1497101044,-1.0
875314527583260672,twitter,snopes,MOSTLY FALSE,1497645962,-1.0
bgVTApqCmyU,youtube,politifact,Mostly False,1343826000,-1.0
592047971631570944,twitter,politifact,Mostly False,1430322004,-1.0
7T1BnVBHweo,youtube,politifact,Mostly False,1345726800,-1.0
672147059823205,facebook,snopes,MOSTLY FALSE,1511967965,-1.0
923701871092441088,twitter,snopes,MOSTLY FALSE,1512421444,-1.0
369817861956829184,twitter,politifact,Mostly False,1377616805,-1.0
f8p4llvVh-A,youtube,politifact,Mostly False,1377635884,-1.0
369617481637195776,twitter,politifact,Mostly False,1378198800,-1.0
1652896338094849,facebook,snopes,MOSTLY FALSE,1513174321,-1.0
ChicksOnTheRight:::::10159725606435494,facebook,snopes,MOSTLY FALSE,1513184224,-1.0
OXz-c9wvFVI,youtube,politifact,Mostly False,1379017440,-1.0
365630303135477761,twitter,politifact,Mostly False,1379017440,-1.0
E-FClyRSc5U,youtube,politifact,Mostly False,1379559600,-1.0
SZckqiIJdKE,youtube,politifact,Mostly False,1379611262,-1.0
2ZgKJ3NtiT4,youtube,politifact,Mostly False,1379959200,-1.0
rayon.pyne:::::536621120024216,facebook,snopes,MOSTLY FALSE,1511959381,-1.0
WlJKYjTGnGI,youtube,politifact,Mostly False,1382365860,-1.0
7r0K9Vl3lic,youtube,politifact,Mostly False,1376491320,-1.0
1808090655886737,facebook,snopes,MOSTLY FALSE,1510777981,-1.0
326708122343333888,twitter,politifact,Mostly False,1367012640,-1.0
xxE4morhZvs,youtube,politifact,Mostly False,1367553600,-1.0
is-EnEMBHz8,youtube,politifact,Mostly False,1367593680,-1.0
448610401898325,facebook,politifact,Mostly False,1367726460,-1.0
448467378579294,facebook,politifact,Mostly False,1367726460,-1.0
Xs0K4ApWl4g,youtube,snopes,MOSTLY FALSE,1509040805,-1.0
oLDK0XBx4x0,youtube,politifact,Mostly False,1369342140,-1.0
OZDnsDa_2as,youtube,politifact,Mostly False,1370530862,-1.0
qclLazWFdu4,youtube,politifact,Mostly False,1371755103,-1.0
ZRC58rmoPOY,youtube,politifact,Mostly False,1371755103,-1.0
sqMLfGPM00s,youtube,politifact,Mostly False,1371755103,-1.0
aEK048p6ZEY,youtube,politifact,Mostly False,1374076565,-1.0
bTvmdBK-OlE,youtube,politifact,Mostly False,1374508800,-1.0
rv393sr6azw,youtube,politifact,Mostly False,1374508800,-1.0
6RhPWDKbYBo,youtube,politifact,Mostly False,1375390625,-1.0
FR7tJc1FwEk,youtube,politifact,Mostly False,1375390625,-1.0
o07UdwzMsDQ,youtube,politifact,Mostly False,1382642881,-1.0
Wc83kXjwYt4,youtube,politifact,Mostly False,1383300000,-1.0
696980206990514,facebook,politifact,Mostly False,1389023043,-1.0
925703028560232448,twitter,politifact,Mostly False,1509557223,-1.0
925684982307348480,twitter,politifact,Mostly False,1509557223,-1.0
925005659569041409,twitter,politifact,Mostly False,1509390124,-1.0
nuDHg9U75UA,youtube,politifact,Mostly False,1389306662,-1.0
bo4c1gmyyLI,youtube,politifact,Mostly False,1389306662,-1.0
mmflint:::::10154778028796857,facebook,politifact,Mostly False,1508966643,-1.0
-sAtgT9jGNs,youtube,politifact,Mostly False,1507888800,-1.0
m-Bw7gSfDM0,youtube,politifact,Mostly False,1507888800,-1.0
sD9nHvXDsTM,youtube,politifact,Mostly False,1507885200,-1.0
124559187618623,facebook,politifact,Mostly False,1390321622,-1.0
hHRb_t053SQ,youtube,politifact,Mostly False,1390585142,-1.0
-eiTyeboGrY,youtube,politifact,Mostly False,1391058000,-1.0
x3HZWDf-h10,youtube,politifact,Mostly False,1391058000,-1.0
gT0xnrUnJG4,youtube,politifact,Mostly False,1391556660,-1.0
07pYhSEB-4A,youtube,politifact,Mostly False,1391556660,-1.0
898771517575577600,twitter,politifact,Mostly False,1507232702,-1.0
430803187948204032,twitter,politifact,Mostly False,1391630764,-1.0
U_wBKmVIVDE,youtube,politifact,Mostly False,1391805180,-1.0
WVI2yBIt5HQ,youtube,politifact,Mostly False,1510002842,-1.0
xIJORBRpOPM,youtube,politifact,Mostly False,1510002842,-1.0
W9BS2BgBCv8,youtube,politifact,Mostly False,1388156702,-1.0
zBDXWAor9cA,youtube,politifact,Mostly False,1387533600,-1.0
v5ZQ8KU49dE,youtube,politifact,Mostly False,1383773645,-1.0
0kHRM6K9uQ4,youtube,politifact,Mostly False,1384363082,-1.0
aPHiLze9Wko,youtube,politifact,Mostly False,1384875904,-1.0
687097031006011392,twitter,politifact,Mostly False,1513104305,-1.0
939156187039322112,twitter,politifact,Mostly False,1513104305,-1.0
wlQU2IAoGVE,youtube,politifact,Mostly False,1511949600,-1.0
934781939088629761,twitter,politifact,Mostly False,1511886300,-1.0
6E1AWV3zXCk,youtube,politifact,Mostly False,1511565122,-1.0
CT05pjdHEjo,youtube,politifact,Mostly False,1366214400,-1.0
742743263422078976,twitter,politifact,Mostly False,1511565122,-1.0
1964650573766366,facebook,politifact,Mostly False,1510764184,-1.0
385455994957885440,twitter,politifact,Mostly False,1387382581,-1.0
385456478737281025,twitter,politifact,Mostly False,1387382581,-1.0
385455471231913984,twitter,politifact,Mostly False,1387382581,-1.0
4y375rOiuxo,youtube,politifact,Mostly False,1510333200,-1.0
927556544048259072,twitter,politifact,Mostly False,1510008120,-1.0
927350161638023168,twitter,politifact,Mostly False,1510008120,-1.0
927347725951045632,twitter,politifact,Mostly False,1510008120,-1.0
927372157432328193,twitter,politifact,Mostly False,1510008120,-1.0
iKDsXhzphJY,youtube,politifact,Mostly False,1386651600,-1.0
875701471999864833,twitter,snopes,MOSTLY FALSE,1497645962,-1.0
921323063945453574,twitter,snopes,MOSTLY FALSE,1508530445,-1.0
1853453524966918,facebook,snopes,MOSTLY FALSE,1508333823,-1.0
uy1cUXGsBQg,youtube,politifact,Mostly False,1349721062,-1.0
gRBSDg4d4U4,youtube,politifact,Mostly False,1349809324,-1.0
kweMVAHE6vA,youtube,politifact,Mostly False,1349817662,-1.0
IWmPUglB-SQ,youtube,politifact,Mostly False,1349863200,-1.0
_odyedcK7kc,youtube,politifact,Mostly False,1349907363,-1.0
qiN_9npvBVw,youtube,politifact,Mostly False,1349988182,-1.0
LrpYoyzC1nM,youtube,snopes,MOSTLY FALSE,1502122323,-1.0
883093771386277889,twitter,snopes,MOSTLY FALSE,1502122323,-1.0
4tIkt8yU4dw,youtube,snopes,MOSTLY FALSE,1502202485,-1.0
1199017353537297,facebook,snopes,MOSTLY FALSE,1502204102,-1.0
yn_8wKeDbyQ,youtube,snopes,MOSTLY FALSE,1502405522,-1.0
GenQJGp5Ilw,youtube,politifact,Mostly False,1350187260,-1.0
WRwDOGbC2Xc,youtube,politifact,Mostly False,1350295200,-1.0
Qq11CWbd56g,youtube,politifact,Mostly False,1350338463,-1.0
wq7YNwezcCE,youtube,politifact,Mostly False,1350339301,-1.0
UzEnKdBAb_o,youtube,politifact,Mostly False,1349668860,-1.0
HZ5fEh6O-9I,youtube,politifact,Mostly False,1350339301,-1.0
v_hIyxRyvXk,youtube,politifact,Mostly False,1349275804,-1.0
kTBIOioevJU,youtube,politifact,Mostly False,1348843382,-1.0
701864306187460608,twitter,snopes,MOSTLY FALSE,1498143123,-1.0
NaSWGxmhAwg,youtube,politifact,Mostly False,1346061600,-1.0
ZellSEuO6Pg,youtube,politifact,Mostly False,1346428800,-1.0
1582792635098727,facebook,snopes,MOSTLY FALSE,1498766100,-1.0
882423634639425536,twitter,snopes,MOSTLY FALSE,1499792344,-1.0
CgKCWt7jrrc,youtube,politifact,Mostly False,1347551160,-1.0
J-Lyc-VOHDA,youtube,politifact,Mostly False,1347631860,-1.0
T2EsPCYWf-4,youtube,politifact,Mostly False,1347795000,-1.0
42sA5S1Jj58,youtube,politifact,Mostly False,1347876000,-1.0
SbnpKWjSGOk,youtube,politifact,Mostly False,1347876000,-1.0
UEd-SpdN5dM,youtube,snopes,MOSTLY FALSE,1500310500,-1.0
oJSy1d0OQgg,youtube,politifact,Mostly False,1348252864,-1.0
lPw-5LcEnoM,youtube,politifact,Mostly False,1348372860,-1.0
RuSLoAD8BIw,youtube,politifact,Mostly False,1348520281,-1.0
K4DUuFEsHNQ,youtube,politifact,Mostly False,1348603745,-1.0
a5svITY6dNI,youtube,politifact,Mostly False,1348659000,-1.0
iRQA8mTtQq0,youtube,politifact,Mostly False,1348785601,-1.0
C2AdJCct6oU,youtube,politifact,Mostly False,1348977720,-1.0
bjxDwNkLhSE,youtube,politifact,Mostly False,1350339301,-1.0
E37Ui9bOsW0,youtube,politifact,Mostly False,1350339301,-1.0
RHK_BPiL7eE,youtube,politifact,Mostly False,1350430444,-1.0
a28hZ-4h6t0,youtube,politifact,Mostly False,1354456800,-1.0
4BSBckazR40,youtube,politifact,Mostly False,1354456800,-1.0
837578722840571905,twitter,snopes,MOSTLY FALSE,1505505123,-1.0
908243374016274432,twitter,snopes,MOSTLY FALSE,1505505123,-1.0
N-7qe0rxfbw,youtube,politifact,Mostly False,1354456800,-1.0
1538574579552980,facebook,snopes,MOSTLY FALSE,1506006482,-1.0
490331151321615,facebook,snopes,MOSTLY FALSE,1506017765,-1.0
278952434930417666,twitter,politifact,Mostly False,1356038703,-1.0
277511502364295168,twitter,politifact,Mostly False,1356038703,-1.0
279025619210211328,twitter,politifact,Mostly False,1356038703,-1.0
KFYJ3RaZVFU,youtube,politifact,Mostly False,1356038703,-1.0
M09iWwKiDsA,youtube,politifact,Mostly False,1356038703,-1.0
janaye.ervin:::::10101392063670192,facebook,snopes,MOSTLY FALSE,1506376082,-1.0
779049444880814080,twitter,snopes,MOSTLY FALSE,1506376082,-1.0
bWaFfZkEqM8,youtube,politifact,Mostly False,1361401025,-1.0
305043680727822336,twitter,politifact,Mostly False,1363373761,-1.0
ETV51O9YmB0,youtube,politifact,Mostly False,1363379520,-1.0
919716882638192640,twitter,snopes,MOSTLY FALSE,1508333823,-1.0
I4hJ7nwxi6E,youtube,politifact,Mostly False,1354456800,-1.0
4btUv-CTCUg,youtube,politifact,Mostly False,1354451400,-1.0
R-lDL9_qDDs,youtube,politifact,Mostly False,1350430444,-1.0
734221990107136,facebook,snopes,MOSTLY FALSE,1503595084,-1.0
curtis.dimsdale.1:::::2023458201218157,facebook,snopes,MOSTLY FALSE,1503595084,-1.0
woodrow.brackens:::::10203577132787057,facebook,snopes,MOSTLY FALSE,1503595084,-1.0
1663809237270276,facebook,snopes,MOSTLY FALSE,1503854943,-1.0
a4ByRoAqp-I,youtube,politifact,Mostly False,1350554400,-1.0
1rAT0lx4SzA,youtube,politifact,Mostly False,1350591064,-1.0
lmYlyJDl1ak,youtube,politifact,Mostly False,1350900000,-1.0
SJ8lC6pj1co,youtube,politifact,Mostly False,1350921600,-1.0
ralph-northam-for-lt-governor:::::431880583573325,facebook,politifact,Mostly False,1366030142,-1.0
Cxe7xYO2IlI,youtube,politifact,Mostly False,1350921600,-1.0
HCR0l-uBQHw,youtube,politifact,Mostly False,1351104302,-1.0
-D0pRECu9u0,youtube,politifact,Mostly False,1351255800,-1.0
5bwR2e7eCZM,youtube,politifact,Mostly False,1351256400,-1.0
cKMYGFgbBag,youtube,politifact,Mostly False,1351265763,-1.0
_3neQqK0JgM,youtube,politifact,Mostly False,1351618502,-1.0
EyJClA9QdEg,youtube,politifact,Mostly False,1351720683,-1.0
o8hvndbNFZI,youtube,politifact,Mostly False,1351871101,-1.0
QPhLrT8Ro9w,youtube,politifact,Mostly False,1351885084,-1.0
GP_j7V1xZrw,youtube,politifact,Mostly False,1351078200,-1.0
HBd-m-7c3TU,youtube,politifact,Mostly False,1354456800,-1.0
nationalparkservice:::::10153986220136389,facebook,snopes,MOSTLY FALSE,1481561044,-1.0
XahwHh6gUkw,youtube,politifact,Mostly False,1342006200,-1.0
714212524254568448,twitter,snopes,MOSTLY FALSE,1459182303,-1.0
